generacion, id, cromosoma, valor 1,valor 2,valor 3,valor 4,valor 5,valor 6,valor 7,valor 8,valor 9,valor 10,valor 11,valor 12,valor 13,valor 14,valor 15,valor 16,valor 17,valor 18,valor 19,valor 20,valor 21,valor 22,valor 23,valor 24,valor 25,valor 26,valor 27,valor 28,valor 29,valor 30,aptitud_individuo, valor_esperado, promedio_generacion
0,43,110110000011011110001010001000100011011011100100001001000100111010000111010001110010000001010111101111011001010100000101010010100011111000110000000001101010000011000011000110000001010001000000001001101111011101101000000011001011010011001011100000001000010000111110110111001000010110110111111100111011011111001001000000100011101110000001101100001011001001000011110011101011110010000101010010,20.6751,26.5499,2.07667,-3.26334,-13.8481,-26.5938,16.8954,14.5147,4.92614,9.67281,28.3079,-29.2235,-27.1432,-18.712,-26.2422,-16.9393,-5.6147,5.29972,-19.2174,-14.5074,25.7368,-27.3263,29.2821,14.6026,-29.4799,-3.70284,15.6574,-22.0596,25.268,-27.5241,8.04508e+08,1.67001,4.81738e+08,
1,43,110110000011011110001010001000100011011011100100001001000100111010000111010001110010000001010111101111011001010100000101010010100011111000110100000001101010000011000011000110000001010001000000001001101111011101101000000011001011010011001011100000001000010000111110110111001000010110110111111100111011011111001001000000100011101110000001101100001011001001000011110011101011110010000101010010,20.6751,26.5499,2.07667,-3.26334,-13.8481,-26.5938,16.8954,14.5147,4.92614,9.67281,28.3225,-29.2235,-27.1432,-18.712,-26.2422,-16.9393,-5.6147,5.29972,-19.2174,-14.5074,25.7368,-27.3263,29.2821,14.6026,-29.4799,-3.70284,15.6574,-22.0596,25.268,-27.5241,8.04634e+08,1.62123,4.96309e+08,
2,43,110110000011011110001010001000100011011011100100001001000100111010000111000001110010000001010111101111011001010100000101010010100011111000110100000001101010000011000011000110000001010001000000001001101111011101101000000011001011010011001011100000001000010000111110110111001000010110110111111100111011011111001001000000100011101110000001101100001011001001000011110011101011110010000101010010,20.6751,26.5499,2.07667,-3.26334,-13.8481,-26.711,16.8954,14.5147,4.92614,9.67281,28.3225,-29.2235,-27.1432,-18.712,-26.2422,-16.9393,-5.6147,5.29972,-19.2174,-14.5074,25.7368,-27.3263,29.2821,14.6026,-29.4799,-3.70284,15.6574,-22.0596,25.268,-27.5241,8.0557e+08,1.56359,5.15206e+08,
3,43,110110000011011110001010001000100011011011100100001001000100111010000111000001110010000001010111101111011001010100000101010010100011111000110100000001101010000011000011000110000001011001000000001001101111011101101000000011001011010011001011100000001000010000111110110111001000010110110111111100111011011111001001000000100011101110000001101100001011001001000011110011101011110010000101010010,20.6751,26.5499,2.07667,-3.26334,-13.8481,-26.711,16.8954,14.5147,4.92614,9.67281,28.3225,-29.2235,-27.1432,-18.712,3.76145,-16.9393,-5.6147,5.29972,-19.2174,-14.5074,25.7368,-27.3263,29.2821,14.6026,-29.4799,-3.70284,15.6574,-22.0596,25.268,-27.5241,7.54614e+08,1.48405,5.08482e+08,
4,43,110110000011011110001010001000100011011011100100001001000100111010000111000001110010000001010111101111011001010100000101010010100011111000110100000001101010000011000011000110000001011001000000001001101111011101101000000011001011010011001011100000001000010000111110110111001000010110110111111100111011011111001001000000100011101100000001101100001011001001000011110011101011110010000101010010,20.6751,26.5499,2.07667,-3.26334,-13.8481,-26.711,16.8954,14.5147,4.92614,9.67281,28.3225,-29.2235,-27.1432,-18.712,3.76145,-16.9393,-5.6147,5.29972,-19.2174,-14.5074,25.7368,-27.3263,29.2821,14.6026,-29.4799,-7.4533,15.6574,-22.0596,25.268,-27.5241,7.54971e+08,1.40491,5.37382e+08,
5,24,111010001101111100101110001011011101101111111001101011010001000010001010010000011010001100111101110000010010110001010111011111101100100111001110011101010101110010111000011111110101111111111101111000100110101111111110111110100001000010011100100111111010001011110100101000110111000101110110110011110110100101100011001100011100010010100100101111101010010001100101110011000110000011111001000001,24.5794,23.8542,12.9911,29.2602,18.9977,-25.1947,-5.4389,25.7954,-19.613,26.2202,-20.807,-16.2508,17.7011,29.707,29.8828,-25.4658,29.7656,-14.5147,-3.16811,19.1002,-12.6102,23.1876,12.156,-12.3978,-18.3384,4.82359,28.7328,-18.0747,16.4192,26.733,7.83773e+08,1.44623,5.41942e+08,
6,69,111011101101010111010111011111100001100001011111101011111010110110000111011111110111010010000111111001001111110010001010111111111011111011100100111101000101001010011111100001011100111111010001000000100000001000001101011111100000011111011101101000110000000000110100100111110010111111011010100010100011101010110011010010001101111111100111111110111001000000100111010010011101111110010010001010,25.9785,13.8115,28.22,-18.7926,28.7987,-26.4913,21.8325,-15.2033,29.1942,-7.5119,28.9672,-1.36613,-20.1624,-27.2824,27.2531,-26.2349,-26.8429,15.2326,-2.21585,0.0256379,-12.6688,-7.5705,8.09791,20.0671,-12.9252,29.2968,25.8467,-25.3998,7.02845,-21.4882,8.33809e+08,1.52413,5.47073e+08,
7,69,111011101101010111010111011111100001100001011111101011111010110110000111011111110111010010000111111001001111110010001010111111111011111011100100111101000101001010011111100001011100111111010001000000100000001000001101011111100000011111011101101000110000000000110100100111110010111111011010100010100011101010110011010010001101111111100111111110111001000000100111010010001101111110010010001010,25.9785,13.8115,28.22,-18.7926,28.7987,-26.4913,21.8325,-15.2033,29.1942,-7.5119,28.9672,-1.36613,-20.1624,-27.2824,27.2531,-26.2349,-26.8429,15.2326,-2.21585,0.0256379,-12.6688,-7.5705,8.09791,20.0671,-12.9252,29.2968,25.8467,-25.3998,3.27799,-21.4882,8.33642e+08,1.5131,5.5095e+08,
8,69,111011101101010111010111011111100001100001011111101011111010110110000111011111110111010010000111111001001111110010001010111111111011111011100100111101000101001010011111100001011100111111010001000000100000001000001101011111100000011111011101101000110000000000110100100111110010111111011000100010100011101010110011010010001101111111100111111110111001000000100111010010001101111110010010001010,25.9785,13.8115,28.22,-18.7926,28.7987,-26.4913,21.8325,-15.2033,29.1942,-7.5119,28.9672,-1.36613,-20.1624,-27.2824,27.2531,-26.2349,-26.8429,15.2326,-2.21585,0.0256379,-12.6688,-7.5705,-21.9058,20.0671,-12.9252,29.2968,25.8467,-25.3998,3.27799,-21.4882,8.584e+08,1.54732,5.54767e+08,
9,69,111011101101010111010111011111100001100001011111101011111010110110000111011111110111010010000111111001001111110010001010111111111011111011100100111101000101001010011111100001011100111111010001000000100000001000001101011111100000011111011101101000110000000000110100100111110010111111011000100010100011101010110011010010001101111111100111111110111001000000100111010010001101111010010010001010,25.9785,13.8115,28.22,-18.7926,28.7987,-26.4913,21.8325,-15.2033,29.1942,-7.5119,28.9672,-1.36613,-20.1624,-27.2824,27.2531,-26.2349,-26.8429,15.2326,-2.21585,0.0256379,-12.6688,-7.5705,-21.9058,20.0671,-12.9252,29.2968,25.8467,-25.3998,3.26334,-21.4882,8.584e+08,1.48156,5.79388e+08,
10,69,111011101101010111010111011111100001100001011111101011111010110110000111011111110111010010000111111001001111110010001010111111111011111011100100111101000101001010011111100001011100111111010001000000100000001000001101011111100000011111011101101000110000000000110100100111110010111111011000100010110011101010110011010010001101111111100111111110111001000000100111010010001101111010010010001010,25.9785,13.8115,28.22,-18.7926,28.7987,-26.4913,21.8325,-15.2033,29.1942,-7.5119,28.9672,-1.36613,-20.1624,-27.2824,27.2531,-26.2349,-26.8429,15.2326,-2.21585,0.0256379,-12.6688,-7.5705,-21.8471,20.0671,-12.9252,29.2968,25.8467,-25.3998,3.26334,-21.4882,8.58138e+08,1.5083,5.68944e+08,
11,61,000100001111101101110010001101101101111111001110110111110010010000001000111011000000011011000010110010010000011100111010111100100101010100101001101011000110111111110011111111011100100000010011101001001110111111001001000101011000100010100000011000000000000111110000100100001110011110011000011011101010001111011110100001000001111100000011000101100101010101111000000001010110101010100101010111,-26.0225,-4.157,21.4443,24.2425,26.7843,-25.8174,-29.6044,-24.7772,-28.3079,-7.90013,-10.1636,20.2063,29.8242,28.9672,-28.85,-20.7484,17.1298,11.5041,0.355268,-29.7729,-27.883,18.5655,-23.5173,-22.7481,0.963252,22.5943,-9.06483,14.0679,-9.68746,-12.4857,8.98876e+08,1.54774,5.80766e+08,
12,61,000100001111101101110010001101101101111111001110110111110010010000000000111011000000011011000010110010010000011100111010111100100101010100101001101011000110111111110011111111011100100000010011101001001110111111001001000101011000100010100000011000000000000111110000100100001110011110011000011011101010001111011110100001000001111100000011000101100101010101111000000001010110101010100101010111,-26.0225,-4.157,21.4443,24.2425,26.7843,-29.5678,-29.6044,-24.7772,-28.3079,-7.90013,-10.1636,20.2063,29.8242,28.9672,-28.85,-20.7484,17.1298,11.5041,0.355268,-29.7729,-27.883,18.5655,-23.5173,-22.7481,0.963252,22.5943,-9.06483,14.0679,-9.68746,-12.4857,9.32588e+08,1.63881,5.69063e+08,
13,61,000100001111101101110010001101101101111111001110110111110010010000000000111011000000011011000010110010010000011100111010111100100101010100101001101011000110111111110011111111011100100000010011101001001110111111001001000101011000100010100000011000000000000111110000100100001110011110011000011011101000001111011110100001000001111100000011000101100101010101111000000001010110101010100101010111,-26.0225,-4.157,21.4443,24.2425,26.7843,-29.5678,-29.6044,-24.7772,-28.3079,-7.90013,-10.1636,20.2063,29.8242,28.9672,-28.85,-20.7484,17.1298,11.5041,0.355268,-29.7729,-27.883,18.5655,-23.5246,-22.7481,0.963252,22.5943,-9.06483,14.0679,-9.68746,-12.4857,9.32629e+08,1.56073,5.97558e+08,
14,61,000100001111101101110010001101101101111111001110110111110010010000000000111011000000011011000010110010010000011100111010111100100101010100101001101011000110111111110011111111011100100000010011111001001110111111001001000101011000100010100000011000000000000111110000100100001110011110011000011011101000001111011110100001000001111100000011000101100101010101111000000001010110101010100101010111,-26.0225,-4.157,21.4443,24.2425,26.7843,-29.5678,-29.6044,-24.7772,-28.3079,-7.90013,-10.1636,20.2063,29.8242,28.9672,-28.8353,-20.7484,17.1298,11.5041,0.355268,-29.7729,-27.883,18.5655,-23.5246,-22.7481,0.963252,22.5943,-9.06483,14.0679,-9.68746,-12.4857,9.32481e+08,1.5846,5.88464e+08,
15,61,000100001111101101110010001100101101111111001110110111110010010000000000111011000000011011000010110010010000011100111010111100100101010100101001101011000110111111110011111111011100100000010011111001001110111111001001000101011000100010100000011000000000000111110000100100001110011110011000011011101000001111011110100001000001111100000011000101100101010101111000000001010110101010100101010111,-26.0225,-4.157,17.6938,24.2425,26.7843,-29.5678,-29.6044,-24.7772,-28.3079,-7.90013,-10.1636,20.2063,29.8242,28.9672,-28.8353,-20.7484,17.1298,11.5041,0.355268,-29.7729,-27.883,18.5655,-23.5246,-22.7481,0.963252,22.5943,-9.06483,14.0679,-9.68746,-12.4857,9.22014e+08,1.55808,5.91761e+08,
16,69,111011101101010111010111011111100001100001011111101011111010110110000111011111110111010010000111111001001111110010001010111111111011111011100100111101000101001010011111100001011100111111010001000000100000001000001101011111100000011111011101101000110000000000110100100111111010111011011000100010110011101010110011000010001101111111100111111110111001000000100111010010101101111010010010001010,25.9785,13.8115,28.22,-18.7926,28.7987,-26.4913,21.8325,-15.2033,29.1942,-7.5119,28.9672,-1.36613,-20.1624,-27.2824,27.2531,-26.2349,-26.8429,15.2326,-2.21585,0.0256379,-12.6615,-8.03931,-21.8471,20.0671,-27.927,29.2968,25.8467,-25.3998,10.7643,-21.4882,9.21213e+08,1.58511,5.81169e+08,
17,69,111011101101010111010111011111100001100001011111101011111010110110000101011111110111010010000111111001001111110010001010111111111011111011100100111101000101001010011111100001011100111111010001000000100000001000001101011111100000011111011101101000110000000000110100100111111010111011011000100010110011101010110011000010001101111111100111111110111001000000100111010010101101111010010010001010,25.9785,13.8115,28.22,-18.7926,28.7987,-27.4289,21.8325,-15.2033,29.1942,-7.5119,28.9672,-1.36613,-20.1624,-27.2824,27.2531,-26.2349,-26.8429,15.2326,-2.21585,0.0256379,-12.6615,-8.03931,-21.8471,20.0671,-27.927,29.2968,25.8467,-25.3998,10.7643,-21.4882,9.28969e+08,1.62519,5.71607e+08,
18,69,111011101101010111010111011111100001100001011111101011111010110110000101011111110111010010000111111001001111110010001010111111111011111011100100111101000101001010011111100001011100111111010001000000100000001000001101011111100000011111011101101000110000000000110100100111111010111011011000100010110011101010110001000010001101111111100111111110111001000000100111010010101101111010010010001010,25.9785,13.8115,28.22,-18.7926,28.7987,-27.4289,21.8325,-15.2033,29.1942,-7.5119,28.9672,-1.36613,-20.1624,-27.2824,27.2531,-26.2349,-26.8429,15.2326,-2.21585,0.0256379,-12.6615,-8.03931,-21.8471,20.0525,-27.927,29.2968,25.8467,-25.3998,10.7643,-21.4882,9.28925e+08,1.555,5.9738e+08,
