generacion, id, cromosoma, valor 1,valor 2,valor 3,valor 4,valor 5,valor 6,valor 7,valor 8,valor 9,valor 10,valor 11,valor 12,valor 13,valor 14,valor 15,valor 16,valor 17,valor 18,valor 19,valor 20,valor 21,valor 22,valor 23,valor 24,valor 25,valor 26,valor 27,valor 28,valor 29,valor 30,aptitud_individuo, valor_esperado, promedio_generacion
0,3,000010110001110100000011000111011111011101011110010111111100100111101011101100101110011110100001101010110000001101111100110011110110100111001011100000011111110000000011001010000110000101100101011000010001011001110100000111100110001010000111111000010111000111111111101110010110111100011010000111001111111001000000000100010101100001001000000001111001001100111000000000101010000000000101001000,-27.3996,7.59248,-1.90819,11.0573,29.2089,20.4847,13.5771,-26.8722,-29.1869,6.07618,9.18203,15.2326,15.0494,-11.0719,-9.0575,-27.9636,-2.78721,17.8916,-22.6163,13.3573,28.9672,22.0816,1.69576,26.7257,-25.9346,-27.8904,-22.902,6.56696,-20.155,-27.5974,7.57451e+08,1.6178,4.68199e+08,
1,3,000010110001110100000011000111011111011101011110010111111100100111101011101100101110011110100001101010110000001101111100110011110110100111001011100000011111110000000011001010000110000101100101011000010001011001110100000111100110001010000111111000010111000111111111101110010110111100011010000111001111111001000000000100010101100001001000000001111001001100111000000000101010000000000101001100,-27.3996,7.59248,-1.90819,11.0573,29.2089,20.4847,13.5771,-26.8722,-29.1869,6.07618,9.18203,15.2326,15.0494,-11.0719,-9.0575,-27.9636,-2.78721,17.8916,-22.6163,13.3573,28.9672,22.0816,1.69576,26.7257,-25.9346,-27.8904,-22.902,6.56696,-20.155,-27.5681,7.57192e+08,1.47629,5.12901e+08,
2,63,110110100101100000001100010011010100011101101110100010111010111111110110111100111111011010100010100110111010101011101000100011010001010100111110001001000010010000000011100100011111000111100111110111011101001110001101101011110111000011011011100001100001011111100000011101110110111000010011111001001100001011000010101000101010010111111100111101001000010001000110010000000010111100001100000111,21.1806,-29.6411,-17.5546,12.9545,13.8262,25.7588,29.4579,-25.1141,10.061,-25.8686,-10.083,-25.7661,-14.9469,-21.5908,-1.41741,25.9272,3.20474,25.81,-4.19363,-27.2018,-28.2566,21.5981,28.4104,-24.8285,8.11989,14.9103,19.2394,-21.7666,-29.3114,-24.323,8.85511e+08,1.66658,5.31333e+08,
3,63,110110100101100000001100010011010100011101101110100010111010111111110110111100111111011010100010100110111010101011101000100011010001010100111110001001000010010000000011100100011111000111100111110111011101001110001101101011110111000011011011101001100001011111100000011101110110111000010011111001001100001011000010101000101010010111111100111101001000010001000110010000000010111100001100000111,21.1806,-29.6411,-17.5546,12.9545,13.8262,25.7588,29.4579,-25.1141,10.061,-25.8686,-10.083,-25.7661,-14.9469,-21.5908,-1.41741,25.9272,3.20474,25.81,-4.07643,-27.2018,-28.2566,21.5981,28.4104,-24.8285,8.11989,14.9103,19.2394,-21.7666,-29.3114,-24.323,8.85507e+08,1.65812,5.34042e+08,
4,63,110110100101100000001100010011010100011101101110100010111000111111110110111100111111011010100010100110111010101011101000100011010001010100111110001001000010010000000011100100011111000111100111110111011101001110001101101011110111000011011011101001100001011111100000011101110110111000010011111001001100001011000010101000101010010111111100111101001000010001000110010000000010111100001100000111,21.1806,-29.6411,-17.5546,12.9545,13.3573,25.7588,29.4579,-25.1141,10.061,-25.8686,-10.083,-25.7661,-14.9469,-21.5908,-1.41741,25.9272,3.20474,25.81,-4.07643,-27.2018,-28.2566,21.5981,28.4104,-24.8285,8.11989,14.9103,19.2394,-21.7666,-29.3114,-24.323,8.85089e+08,1.65715,5.34102e+08,
5,63,110110100101100000001100010011010100011101101110100010111000111111110110111100111111011010100010100110111010101011101000100011010001010100111110001001000010010000000011100100011101000111100111110111011101001110001101101011110111000011011011101001100001011111100000011101110110111000010011111001001100001011000010101000101010010111111100111101001000010001000110010000000010111100001100000111,21.1806,-29.6411,-17.5546,12.9545,13.3573,25.7588,29.4579,-25.1141,10.061,-25.8686,-10.083,-25.7661,-14.9469,-21.6494,-1.41741,25.9272,3.20474,25.81,-4.07643,-27.2018,-28.2566,21.5981,28.4104,-24.8285,8.11989,14.9103,19.2394,-21.7666,-29.3114,-24.323,8.85342e+08,1.61767,5.47293e+08,
6,63,110110100101100000001100010011010100011101101110100010111000111111110110111100111111011010100010100110111010101011101000100011010001010100111110001001000010010000000011100100011101000111100111110111011101001110001101101011110111000011011011101001100001011111100000011101110110111000010011111001001100001010000010101000101010010111111100111101001000010001000110010000000010111100001100000111,21.1806,-29.6411,-17.5546,12.9545,13.3573,25.7588,29.4579,-25.1141,10.061,-25.8686,-10.083,-25.7661,-14.9469,-21.6494,-1.41741,25.9272,3.20474,25.81,-4.07643,-27.2018,-28.2566,21.5981,28.4104,-25.2973,8.11989,14.9103,19.2394,-21.7666,-29.3114,-24.323,8.88469e+08,1.641,5.41419e+08,
7,63,110110100101100000001100010011010100011101101110100010111000111111110110111100111111011010100010100110111010101011101000100011010001010100111110001001000010010000000011100100011101000111100111110111011101001110001101101011110111000011011011101001100001011111100000011101110110111000010011111001001100001010000010101000101010010011111100111101001000010001000110010000000010111100001100000111,21.1806,-29.6411,-17.5546,12.9545,13.3573,25.7588,29.4579,-25.1141,10.061,-25.8686,-10.083,-25.7661,-14.9469,-21.6494,-1.41741,25.9272,3.20474,25.81,-4.07643,-27.2018,-28.2566,21.5981,28.4104,-25.2973,8.11989,7.40935,19.2394,-21.7666,-29.3114,-24.323,8.84424e+08,1.6276,5.43391e+08,
8,63,110110100101100000001100010011010100011101101110100010111000111111110110111100111111011010100010100110111010101011101000100011010001010100111110001001000010010000000011100100011101000111100111110111011101001110001101101011110111000011011011101001100001011111100000011101110110111000010011111001001100001010000010101000101010010011111100111101001000010001000110000000000010111100001100000111,21.1806,-29.6411,-17.5546,12.9545,13.3573,25.7588,29.4579,-25.1141,10.061,-25.8686,-10.083,-25.7661,-14.9469,-21.6494,-1.41741,25.9272,3.20474,25.81,-4.07643,-27.2018,-28.2566,21.5981,28.4104,-25.2973,8.11989,7.40935,19.2394,-21.7959,-29.3114,-24.323,8.84554e+08,1.58817,5.56963e+08,
9,63,110110100101100000001100010001010100011101101110100010111000111111110110111100111111011010100010100110111010101011101000100011010001010100111110001001000010010000000011100100011101000111100111110111011101001110001101101011110111000011011011101001100001011111100000011101110110111000010011111001001100001010000010101000101010010011111100111101001000010001000110000000000010111100001100000111,21.1806,-29.6411,-25.0555,12.9545,13.3573,25.7588,29.4579,-25.1141,10.061,-25.8686,-10.083,-25.7661,-14.9469,-21.6494,-1.41741,25.9272,3.20474,25.81,-4.07643,-27.2018,-28.2566,21.5981,28.4104,-25.2973,8.11989,7.40935,19.2394,-21.7959,-29.3114,-24.323,9.16499e+08,1.60681,5.70385e+08,
10,71,111111010110010011100011111011111100111001011111110110011110101110110010111001111010000111101011000000111111110011001111011010011100101110000001111111000000001100101000011000000110010101100001000101100111010000011110011000001000011111000001011100011111101110011001011001110001101000011100111111100100000000010001010110000100100000000111100100110011100000000010101000000000010100110001111110,29.392,6.67684,14.8224,-18.7706,7.20425,-6.14211,24.4915,-9.35051,29.2528,25.6049,-19.2174,29.5385,-18.1626,15.1886,-9.31388,12.1047,-22.88,-26.0225,-28.6522,29.4872,5.26309,-17.7597,-15.1007,-29.8755,-9.30656,-29.7802,-11.9802,-29.6923,-29.9267,-6.57429,9.13715e+08,1.61017,5.67464e+08,
