generacion, id, cromosoma, valor 1,valor 2,valor 3,valor 4,valor 5,valor 6,valor 7,valor 8,valor 9,valor 10,valor 11,valor 12,valor 13,valor 14,valor 15,valor 16,valor 17,valor 18,valor 19,valor 20,valor 21,valor 22,valor 23,valor 24,valor 25,valor 26,valor 27,valor 28,valor 29,valor 30,aptitud_individuo, valor_esperado, promedio_generacion
0,91,011110111000011010000011010000111011100100101100010011110011110110000111000011111101110101011110000100110100100111101110001000010000011111010110110100000110011001001010001110001110110000000111000111011111011100000100110011100001101101110101000000100010001000001010100110100011010000000000010010001100000011011111000101010001011101100001100011000111011101110100011000100011111100101101000111,-1.05115,18.8512,-26.5132,5.18984,27.1579,-26.6964,27.9709,26.396,-12.6761,15.9724,-22.6529,-5.57807,-6.41314,-3.31461,-29.5898,26.1909,-28.8793,15.8039,19.7009,-26.0151,9.76071,-5.62202,-25.7368,-28.3665,-25.0629,25.3632,-18.3164,13.643,-21.5761,-8.8524,8.13653e+08,1.69175,4.80952e+08,
1,75,100110010000000010011001010111100001110000011010110001010011001000001001111001000000011001111111100001111101110101010001011100010001010000010100111010010011000000010100111110100010010110010110111001010100011110101011010000010011111100110111011110011111100111010010101100101111101011111110011001101010101010000110111111100010011001111010011110011001110001100001101001010110100011110010000010,5.86375,-25.5097,-1.76901,-26.8649,-10.5152,-25.3632,-29.6264,29.121,21.8764,-19.1881,-11.1745,-2.67,-29.6997,27.2604,-6.15676,-20.1038,10.1416,-20.6532,22.0083,29.2821,-19.884,27.656,6.01758,-10.2661,29.5678,18.5875,24.0154,-18.5582,-9.71676,23.4587,8.23595e+08,1.60541,5.13011e+08,
2,83,100100101000101110010110100001000010110111100100001111100010010010001001101010110010101000011010100110000001001011010100000011000111111010011010000001000001001111110110110110100011101111000100010110001001010011111111010101111110110000101101100010011100010000101111000110001010010001010100001100000111111100010001010101000111000111000000011111011100101000111000111011101111111100101111100000,4.34745,-3.08754,-26.0884,26.7477,23.0411,-25.4731,17.4667,19.8694,-25.5903,0.362593,28.6961,-29.5239,-15.1373,12.2952,26.5059,16.0896,29.8462,29.4213,12.6908,22.9899,26.6158,-12.9691,-27.1652,28.2566,-10.2075,-16.8661,27.9343,-23.3341,26.2422,-7.73166,9.21366e+08,1.73622,5.30674e+08,
3,83,100100101000101110010110100001000010110111100100001111100010010010001001101010110010101000011010100110100001001011010100000011000111111010011010000001000001001111110110110110100011101111000100010110001001010011111111010101111110110000101101100010011100010000101111000110001010010001010100001100000111111100010001010101000111000111000000011111011100101000111000111011101111111100101111100000,4.34745,-3.08754,-26.0884,26.7477,23.0411,-25.4731,17.4667,19.884,-25.5903,0.362593,28.6961,-29.5239,-15.1373,12.2952,26.5059,16.0896,29.8462,29.4213,12.6908,22.9899,26.6158,-12.9691,-27.1652,28.2566,-10.2075,-16.8661,27.9343,-23.3341,26.2422,-7.73166,9.21408e+08,1.68009,5.48429e+08,
4,83,100100101000101110010110100001000011110111100100001111100010010010001001101010110010101000011010100110100001001011010100000011000111111010011010000001000001001111110110110110100011101111000100010110001001010011111111010101111110110000101101100010011100010000101111000110001010010001010100001100000111111100010001010101000111000111000000011111011100101000111000111011101111111100101111100000,4.34745,-3.08754,-26.0298,26.7477,23.0411,-25.4731,17.4667,19.884,-25.5903,0.362593,28.6961,-29.5239,-15.1373,12.2952,26.5059,16.0896,29.8462,29.4213,12.6908,22.9899,26.6158,-12.9691,-27.1652,28.2566,-10.2075,-16.8661,27.9343,-23.3341,26.2422,-7.73166,9.2097e+08,1.65452,5.56639e+08,
5,83,100100101000101110010110100001000011110111100100001111100010010010001001101010110010101000011010100110100001001011010100000011000111111010011010000001000001001111110110110110100011101111000100010110001001010011111111010101111110110000001101100010011100010000101111000110001010010001010100001100000111111100010001010101000111000111000000011111011100101000111000111011101111111100101111100000,4.34745,-3.08754,-26.0298,26.7477,23.0411,-25.4731,17.4667,19.884,-25.5903,0.362593,28.6961,-29.5239,-15.1373,12.2952,26.5059,16.0896,29.8462,29.4213,-17.3129,22.9899,26.6158,-12.9691,-27.1652,28.2566,-10.2075,-16.8661,27.9343,-23.3341,26.2422,-7.73166,9.28787e+08,1.62433,5.71796e+08,
6,83,100100101000101110010110100001000011110110100100001111100010010010001001101010110010101000011010100110100001001011010100000011000111111010011010000001000001001111110110110110100011101111000100010110001001010011111111010101111110110000001101100010011100010000101111000110001010010001010100001100000111111100010001010101000111000111000000011111011100101000111000111011101111111100101111100000,4.34745,-3.08754,-26.0298,19.2467,23.0411,-25.4731,17.4667,19.884,-25.5903,0.362593,28.6961,-29.5239,-15.1373,12.2952,26.5059,16.0896,29.8462,29.4213,-17.3129,22.9899,26.6158,-12.9691,-27.1652,28.2566,-10.2075,-16.8661,27.9343,-23.3341,26.2422,-7.73166,8.93758e+08,1.55262,5.75646e+08,
7,83,100100101000101110010110100001000011110110100100001111100010010010001001101010110010101000011010100110100001001011010100000011000111111010011010000001000001001111110110110110100011101111000100010110001001010011111111010101111110110000001101100010011100010000101111000110001010010001010100001100000111111100010001010101000011000111000000011111011100101000111000111011101111111100101111100000,4.34745,-3.08754,-26.0298,19.2467,23.0411,-25.4731,17.4667,19.884,-25.5903,0.362593,28.6961,-29.5239,-15.1373,12.2952,26.5059,16.0896,29.8462,29.4213,-17.3129,22.9899,26.6158,-12.9691,-27.1652,28.2566,-10.2661,-16.8661,27.9343,-23.3341,26.2422,-7.73166,8.93787e+08,1.57693,5.66789e+08,
8,83,100100101000101110010110100001000011110110100100001111100010010010001001101010110010101000011010100110100001001011010100000011000111111010011010000001000001001111110110110110100011101111000100010110001001010011111111010101111110110000001101100010011100010000101111000110001010010001010100001100000111111100010001010101000011000111000000011110011100101000111000111011101111111100101111100000,4.34745,-3.08754,-26.0298,19.2467,23.0411,-25.4731,17.4667,19.884,-25.5903,0.362593,28.6961,-29.5239,-15.1373,12.2952,26.5059,16.0896,29.8462,29.4213,-17.3129,22.9899,26.6158,-12.9691,-27.1652,28.2566,-10.2661,-16.8661,24.1839,-23.3341,26.2422,-7.73166,8.68651e+08,1.48504,5.84934e+08,
9,83,100100101000101110010110100001000011110110100100001111100010010010001001101010110010101000011010100110100001001011010100000011000111111010011010000001000001001111110110110110100011101111000100010110001001010011111111010101111110110000001001100010011100010000101111000110001010010001010100001100000111111100010001010101000011000111000000011110011100101000111000111011101111111100101111100000,4.34745,-3.08754,-26.0298,19.2467,23.0411,-25.4731,17.4667,19.884,-25.5903,0.362593,28.6961,-29.5239,-15.1373,12.2952,26.5059,16.0896,29.8462,29.4213,-21.0634,22.9899,26.6158,-12.9691,-27.1652,28.2566,-10.2661,-16.8661,24.1839,-23.3341,26.2422,-7.73166,8.80167e+08,1.50352,5.85403e+08,
