generacion, id, cromosoma, valor 1,valor 2,valor 3,valor 4,valor 5,valor 6,valor 7,valor 8,valor 9,valor 10,valor 11,valor 12,valor 13,valor 14,valor 15,valor 16,valor 17,valor 18,valor 19,valor 20,valor 21,valor 22,valor 23,valor 24,valor 25,valor 26,valor 27,valor 28,valor 29,valor 30,aptitud_individuo, valor_esperado, promedio_generacion
0,32,000010001011010011000001011011001011100101100000010010101011011111111111010010000001011010111000000001101110011100000001100011101101001100101011111111110101010001001110111111011100111101001000000110110011010100001010101000000000111111001111100100100000101111111110101010001011011101110010011010010000000000101000100000100011111011001001111001101111100100001111000111100001001110011000001101,-27.9636,5.66597,11.9289,11.2843,10.1929,29.6704,-28.6742,15.0494,24.1472,-18.3164,-12.0315,29.9267,-13.8481,28.9745,19.2248,21.0194,-27.5095,-29.5385,-15.401,-28.6009,24.975,-4.0105,6.15676,-29.707,0.523746,20.9169,6.53766,1.76901,22.7921,-18.6534,8.33153e+08,1.71268,4.86461e+08,
1,32,000010001011010011000001011011001011100101100000010010101011011111111111010010000001011010111000000001101110011100000001100011101101001100101011111111110101010001001110111111011100111101001000000110110011010100001010101000000000111111001111100100100000101011111110101010001011011101110010011010010000000000101000100000100011111011001001111001101111100100001111000111100001001110011000001101,-27.9636,5.66597,11.9289,11.2843,10.1929,29.6704,-28.6742,15.0494,24.1472,-18.3164,-12.0315,29.9267,-13.8481,28.9745,19.2248,21.0194,-27.5095,-29.5385,-15.401,-28.7181,24.975,-4.0105,6.15676,-29.707,0.523746,20.9169,6.53766,1.76901,22.7921,-18.6534,8.34314e+08,1.67571,4.97886e+08,
2,32,000010001011010011000001011011001011100101100000010010101011011111111111010010000001011010111000000001101110011100000001100011101101001100101011111111110101010001001110111111011100111101001000000110110011010100001010101000000000111111001111100100100000101011111110101010001011011101110000011010010000000000101000100000100011111011001001111001101111100100001111000111100001001110011000001101,-27.9636,5.66597,11.9289,11.2843,10.1929,29.6704,-28.6742,15.0494,24.1472,-18.3164,-12.0315,29.9267,-13.8481,28.9745,19.2248,21.0194,-27.5095,-29.5385,-15.401,-28.7181,24.975,-4.0105,-23.8469,-29.707,0.523746,20.9169,6.53766,1.76901,22.7921,-18.6534,8.6921e+08,1.66858,5.20927e+08,
3,32,000010001011010011000001011011001011100101100000010010101011011111111011010010000001011010111000000001101110011100000001100011101101001100101011111111110101010001001110111111011100111101001000000110110011010100001010101000000000111111001111100100100000101011111110101010001011011101110000011010010000000000101000100000100011111011001001111001101111100100001111000111100001001110011000001101,-27.9636,5.66597,11.9289,11.2843,10.1929,27.7951,-28.6742,15.0494,24.1472,-18.3164,-12.0315,29.9267,-13.8481,28.9745,19.2248,21.0194,-27.5095,-29.5385,-15.401,-28.7181,24.975,-4.0105,-23.8469,-29.707,0.523746,20.9169,6.53766,1.76901,22.7921,-18.6534,8.52338e+08,1.60944,5.29588e+08,
4,32,000010001011010011000001011011001011100101100000010010101011011111111011010010000001011010111000000001101110011100000001100011101101001100101011111111110101010001001110111111011100111101001000000110110011010100001010101000000000111111001111100100100000101011111110101010001011011101110000011010010000000000101000100000100011111011001001111001101111100100000111000111100001001110011000001101,-27.9636,5.66597,11.9289,11.2843,10.1929,27.7951,-28.6742,15.0494,24.1472,-18.3164,-12.0315,29.9267,-13.8481,28.9745,19.2248,21.0194,-27.5095,-29.5385,-15.401,-28.7181,24.975,-4.0105,-23.8469,-29.707,0.523746,20.9169,6.53766,0.8314,22.7921,-18.6534,8.52338e+08,1.59689,5.3375e+08,
5,32,000010001011010011000001011011001011100101100000010010101011011111111011010010000001011010111000000001101110011100000001100011101101001100101011111111110101010001001110111111011100111101001000000110110011010100001010101000000000111111001111100100100000101011111110101010001011011101110000011010010000000000101000100000100011111011011001111001101111100100000111000111100001001110011000001101,-27.9636,5.66597,11.9289,11.2843,10.1929,27.7951,-28.6742,15.0494,24.1472,-18.3164,-12.0315,29.9267,-13.8481,28.9745,19.2248,21.0194,-27.5095,-29.5385,-15.401,-28.7181,24.975,-4.0105,-23.8469,-29.707,0.523746,21.3857,6.53766,0.8314,22.7921,-18.6534,8.53985e+08,1.52906,5.58501e+08,
6,32,000010001011010011000001011011001011100101100000010010101011011111111011010010000001011010111000000001101110011100000001100011101101001100101011111111110101010001001110111111011100111101001000000110110011010100001010101000000000111111001111100100100000101011111110101010001011011101110000011010010010000000101000100000100011111011011001111001101111100100000111000111100001001110011000001101,-27.9636,5.66597,11.9289,11.2843,10.1929,27.7951,-28.6742,15.0494,24.1472,-18.3164,-12.0315,29.9267,-13.8481,28.9745,19.2248,21.0194,-27.5095,-29.5385,-15.401,-28.7181,24.975,-4.0105,-23.8396,-29.707,0.523746,21.3857,6.53766,0.8314,22.7921,-18.6534,8.53943e+08,1.51884,5.62232e+08,
7,32,000010001011010011000001011011001011100101100000010010101011011111111011010010000001011010111000000001101110011100000001100011101101001100101011111111110101010001001110111111011100111101001000000110110011010100001010101000000000101111001111100100100000101011111110101010001011011101110000011010010010000000101000100000100011111011011001111001101111100100000111000111100001001110011000001101,-27.9636,5.66597,11.9289,11.2843,10.1929,27.7951,-28.6742,15.0494,24.1472,-18.3164,-12.0315,29.9267,-13.8481,28.9745,19.2248,21.0194,-27.5095,-29.6557,-15.401,-28.7181,24.975,-4.0105,-23.8396,-29.707,0.523746,21.3857,6.53766,0.8314,22.7921,-18.6534,8.55219e+08,1.50156,5.69553e+08,
8,32,000010001011010011000001011011001011100101100000010010101011011111111011010010000001011010111000000001101110011100000001100011101101001100101011111111110101010001001110111111011100111101000000000110110011010100001010101000000000101111001111100100100000101011111110101010001011011101110000011010010010000000101000100000100011111011011001111001101111100100000111000111100001001110011000001101,-27.9636,5.66597,11.9289,11.2843,10.1929,27.7951,-28.6742,15.0494,24.1472,-18.3164,-12.0315,29.9267,-13.8481,28.9745,18.756,21.0194,-27.5095,-29.6557,-15.401,-28.7181,24.975,-4.0105,-23.8396,-29.707,0.523746,21.3857,6.53766,0.8314,22.7921,-18.6534,8.54038e+08,1.49111,5.72754e+08,
9,32,000010001011010011000001011011001011100101100000010010101011011111111011010010000001011010111000000001101110011100000001100011101101001100101011111111110101010001001110111111011100111101000000000110110011010100001010101000001000101111001111100100100000101011111110101010001011011101110000011010010010000000101000100000100011111011011001111001101111100100000111000111100001001110011000001101,-27.9636,5.66597,11.9289,11.2843,10.1929,27.7951,-28.6742,15.0494,24.1472,-18.3164,-12.0315,29.9267,-13.8481,28.9745,18.756,21.0194,-27.5095,-25.9053,-15.401,-28.7181,24.975,-4.0105,-23.8396,-29.707,0.523746,21.3857,6.53766,0.8314,22.7921,-18.6534,8.20009e+08,1.42539,5.75287e+08,
