generacion, id, cromosoma, valor 1,valor 2,valor 3,valor 4,valor 5,valor 6,valor 7,valor 8,valor 9,valor 10,valor 11,valor 12,valor 13,valor 14,valor 15,valor 16,valor 17,valor 18,valor 19,valor 20,valor 21,valor 22,valor 23,valor 24,valor 25,valor 26,valor 27,valor 28,valor 29,valor 30,aptitud_individuo, valor_esperado, promedio_generacion
0,82,100110101111001011010110011111111000111110111000111000001111001111111110110011111001110011100001110001001101101110111110001110000101001010101000001100110100011100001011011111111110000000111001000110100111101110000100111111001000111010100100001100101101001000000000000101111000000010010101010101001011111110011010111001000010001000001111111100000100110011110001000000101000010000000100000111,6.31791,-8.72055,29.5898,21.6713,-26.4327,29.4433,24.1985,-26.689,21.5029,16.6536,-12.5076,-23.9934,-3.58564,29.9487,-26.6597,19.6569,1.16836,4.17898,3.93725,-5.38762,-29.6557,-29.729,-10.0391,29.2602,23.4733,-14.5367,15.2838,-1.75436,-20.5653,-28.0735,8.66671e+08,1.73573,4.99311e+08,
1,82,100110101111001011010110011111111000111110111000111000001111001111111110110011111001110011100001110001001101101110111110001110000101001010101000001100110100011100001011011111111110000000111001000110100111101110000100111111001000111010100100001100101101001000000000000101111000000010010101010101001011111110011010111000000010001000001111111100000100110011110001000000101000010000000100000111,6.31791,-8.72055,29.5898,21.6713,-26.4327,29.4433,24.1985,-26.689,21.5029,16.6536,-12.5076,-23.9934,-3.58564,29.9487,-26.6597,19.6569,1.16836,4.17898,3.93725,-5.38762,-29.6557,-29.729,-10.0391,29.2602,22.5357,-14.5367,15.2838,-1.75436,-20.5653,-28.0735,8.62405e+08,1.65503,5.21082e+08,
2,38,010101110110000111000110011110100110001111100000101001111101001111111111000001000001110010011010111101110001101110100101011000110000010000011111111110101111110000010000111110001000110010010011001101001011101101100011100111011010100111000011110010100000100011011011101101110111101111001001000101110111111110011101111001001110101001111010011110001011000000001001101010000100000001100001110001,-9.51898,-16.6903,24.7406,26.3301,-0.648273,29.5458,-28.3299,20.5653,-23.5246,10.4053,-26.1397,29.414,15.2472,26.5132,-21.3783,8.87437,-6.65487,12.4783,-26.4473,-28.9672,13.936,28.0295,-13.6284,29.2821,23.6565,-11.4162,23.151,-28.8719,0.941277,15.8332,8.71171e+08,1.59094,5.47584e+08,
3,38,010101110110001111000110011110100110001111100000101001111101001111111111000001000001110010011010111101110001101110100101011000110000010000011111111110101111110000010000111110001000110010010011001101001011101101100011100111011010100111000011110010100000100011011011101101110111101111001001000101110111111110011101111001001110101001111010011110001011000000001001101010000100000001100001110001,-9.51898,-1.68844,24.7406,26.3301,-0.648273,29.5458,-28.3299,20.5653,-23.5246,10.4053,-26.1397,29.414,15.2472,26.5132,-21.3783,8.87437,-6.65487,12.4783,-26.4473,-28.9672,13.936,28.0295,-13.6284,29.2821,23.6565,-11.4162,23.151,-28.8719,0.941277,15.8332,8.62514e+08,1.56716,5.50367e+08,
4,82,100110101111001011010010011111111000111110111000111000001111001111111110110011111001110011100001110001001101101100111110001110000101001010101000001100110100011100001011011111111110000000111001000110100111101110000100111111001000111010100100001100101101001000000000000101111000000010010101010101001011111110011010111100000010001000001111111100000100110011110001000000101000010000000100000111,6.31791,-8.83775,29.5898,21.6713,-26.4327,29.4433,24.1985,-26.689,21.3857,16.6536,-12.5076,-23.9934,-3.58564,29.9487,-26.6597,19.6569,1.16836,4.17898,3.93725,-5.38762,-29.6557,-29.729,-10.0391,29.2602,26.2862,-14.5367,15.2838,-1.75436,-20.5653,-28.0735,8.82602e+08,1.63176,5.4089e+08,
5,38,000101110110001111000110011110100110001111101000101001111101001111111111000001000001110010011010111101110001101110100101011000110000010000011111111110101111110000010000111110001000110010010011001101001011101101100011100111011010100111000011110010100000100011011011101101110111101111001001000101110111111110011101111001001110101001111010011110001011000000001001101010000100000001100001110001,-24.5208,-1.68844,24.7406,27.2677,-0.648273,29.5458,-28.3299,20.5653,-23.5246,10.4053,-26.1397,29.414,15.2472,26.5132,-21.3783,8.87437,-6.65487,12.4783,-26.4473,-28.9672,13.936,28.0295,-13.6284,29.2821,23.6565,-11.4162,23.151,-28.8719,0.941277,15.8332,9.0738e+08,1.65962,5.46739e+08,
6,38,000101110110001111000110011110100110001111101000101001111101001111111111000001000001110010011010111101110001101110100101011000110000010000011111111110101111110000010000111110001000110010010011001101001011101101100011100111011010100111000011110010100000100011011011101101110111101111001001000101110111111110011101111001001110101001111010011110001011001000001001101010000100000001100001110001,-24.5208,-1.68844,24.7406,27.2677,-0.648273,29.5458,-28.3299,20.5653,-23.5246,10.4053,-26.1397,29.414,15.2472,26.5132,-21.3783,8.87437,-6.65487,12.4783,-26.4473,-28.9672,13.936,28.0295,-13.6284,29.2821,23.6565,-11.4162,23.1583,-28.8719,0.941277,15.8332,9.07414e+08,1.67967,5.40232e+08,
7,38,000101110110001111000110011110100110001111101000101001111101001111111111000001000001110010011010111101110001111110100101011000110000010000011111111110101111110000010000111110001000110010010011001101001011101101100011100111011010100111000011110010100000100011011011101101110111101111001001000101110111111110011101111001001110101001111010011110001011001000001001101010000100000001100001110001,-24.5208,-1.68844,24.7406,27.2677,-0.648273,29.5458,-28.3299,20.5653,-22.587,10.4053,-26.1397,29.414,15.2472,26.5132,-21.3783,8.87437,-6.65487,12.4783,-26.4473,-28.9672,13.936,28.0295,-13.6284,29.2821,23.6565,-11.4162,23.1583,-28.8719,0.941277,15.8332,9.02521e+08,1.65464,5.45448e+08,
8,82,100110101111001011010010011111111000111110111000111000001111001111111110110011111001110011100001110001001001101100111110001110000101001010101000001100110100011100001011011111111110000000111001000110100111101110000100111111001001111010100100001100101101001000000000101101111000000010010101010101001011111110011010111100000010001000001111111100000100110011110001000000101000010000000100000111,6.31791,-8.83775,29.5898,21.6713,-26.4327,29.4433,24.1985,-26.689,6.38384,16.6536,-12.5076,-23.9934,-3.58564,29.9487,-26.6597,19.6569,1.16836,4.64778,3.93725,-5.38762,-27.3117,-29.729,-10.0391,29.2602,26.2862,-14.5367,15.2838,-1.75436,-20.5653,-28.0735,8.40972e+08,1.47108,5.71669e+08,
9,82,100110101111001011110010011111111000111110111000111000001111001111111110110011111001110011100001110001001001101100111110001110000101001010101000001100110100011100001011011111111110000000111001000110100111101110000100111111001001111010100100001100101101001000000000101101111000000010010101010101001011111110011010111100000010001000001111111100000100110011110001000000101000010000000100000111,6.31791,-7.90013,29.5898,21.6713,-26.4327,29.4433,24.1985,-26.689,6.38384,16.6536,-12.5076,-23.9934,-3.58564,29.9487,-26.6597,19.6569,1.16836,4.64778,3.93725,-5.38762,-27.3117,-29.729,-10.0391,29.2602,26.2862,-14.5367,15.2838,-1.75436,-20.5653,-28.0735,8.40714e+08,1.47488,5.70023e+08,
10,82,100110101111001011110010011111111000111110111000111000001111001111111110110011111001110011100001110001001001101100101110001110000101001010101000001100110100011100001011011111111110000000111001000110100111101110000100111111001001111010100100001100101101001000000000101101111000000010010101010101001011111110011010111100000010001000001111111100000100110011110001000000101000010000000100000111,6.31791,-7.90013,29.5898,21.6713,-26.4327,29.4433,24.1985,-26.689,6.36919,16.6536,-12.5076,-23.9934,-3.58564,29.9487,-26.6597,19.6569,1.16836,4.64778,3.93725,-5.38762,-27.3117,-29.729,-10.0391,29.2602,26.2862,-14.5367,15.2838,-1.75436,-20.5653,-28.0735,8.40713e+08,1.45962,5.75981e+08,
11,82,100110101111001011110010011111111000111110111000111000001111001111111110110011111001110011100001110001001001101100101110001110000101001010101100001100110100011100001011011111111110000000111001000110100111101110000100111111001001111010100100001100101101001000000000101101111000000010010101010101001011111110011010111100000010001000001111111100000100110011110001000000101000010000000100000111,6.31791,-7.90013,29.5898,21.6713,-26.4327,29.4433,24.1985,-26.689,6.36919,16.6536,-12.493,-23.9934,-3.58564,29.9487,-26.6597,19.6569,1.16836,4.64778,3.93725,-5.38762,-27.3117,-29.729,-10.0391,29.2602,26.2862,-14.5367,15.2838,-1.75436,-20.5653,-28.0735,8.407e+08,1.45538,5.7765e+08,
