generacion, id, cromosoma, valor 1,valor 2,valor 3,valor 4,valor 5,valor 6,valor 7,valor 8,valor 9,valor 10,valor 11,valor 12,valor 13,valor 14,valor 15,valor 16,valor 17,valor 18,valor 19,valor 20,valor 21,valor 22,valor 23,valor 24,valor 25,valor 26,valor 27,valor 28,valor 29,valor 30,aptitud_individuo, valor_esperado, promedio_generacion
0,11,000110011011000001110111001110111001100111100110101111000011101110000100010010000100100010000000100001010110100011101001010010110100001010010100010000011110010011111011111101100111101111011001000110101111110100110000101111110101110000100110000000110000000010010111011110011010011110000000000000000111101011011101000000110010011111010000111111111101010101110001111011100111000011000111010001,-23.9788,-26.5132,25.876,27.0407,15.8772,-27.9929,-25.7514,-29.0258,-5.4096,-20.2942,-27.5827,-22.2793,-11.3136,25.539,27.7219,20.6092,-18.5801,25.2021,5.63667,0.0695886,-1.96679,-11.4821,-29.978,20.3748,-29.2675,28.6229,29.8462,13.35,24.1546,3.40984,9.95817e+08,2.05699,4.84114e+08,
1,11,000110011011000001110111001110111001100111100110101111000011101110000100010010000100100010000000100001010110100011101001010010110100001010010100010000011110010011111011111101100111101111011001000110001111110100110000101111110101110000100110000000110000000010010111011110011010011110000000000000000111101011011101000000110010011111010000111111111101010101110001111011100111000011000111010001,-23.9788,-26.5132,25.876,27.0407,15.8772,-27.9929,-25.7514,-29.0258,-5.4096,-20.2942,-27.5827,-22.2793,-11.3136,25.539,27.7219,16.8587,-18.5801,25.2021,5.63667,0.0695886,-1.96679,-11.4821,-29.978,20.3748,-29.2675,28.6229,29.8462,13.35,24.1546,3.40984,9.8666e+08,1.94557,5.07132e+08,
2,11,000110011011000001110111001110111001100111100110101111000011101110000100010010000100100010000000100001010110100011101001010010110100001010010100010000011110010011111011111101100111101111011001000110001111110100110000101111110101110000100110000000110000000010010111011110011010011110000000000000000111101011011100000000110010011111010000111111111101010101110001111011100111000011000111010001,-23.9788,-26.5132,25.876,27.0407,15.8772,-27.9929,-25.7514,-29.0258,-5.4096,-20.2942,-27.5827,-22.2793,-11.3136,25.539,27.7219,16.8587,-18.5801,25.2021,5.63667,0.0695886,-1.96679,-11.4821,-29.978,20.3675,-29.2675,28.6229,29.8462,13.35,24.1546,3.40984,9.86637e+08,1.91423,5.15423e+08,
3,11,000110011011000001110111001110111001100111100110101111000011101110000100010010000100100010000000100001010110100011101001010010110100001010010100010000011110010011111011111101100111101111011001000110001111110100110000101111110101110000100110000000110000000010010111011110011010011110000000000000000111101011011100000000110010011111010000111111111101010101110001111011100111000011000111110001,-23.9788,-26.5132,25.876,27.0407,15.8772,-27.9929,-25.7514,-29.0258,-5.4096,-20.2942,-27.5827,-22.2793,-11.3136,25.539,27.7219,16.8587,-18.5801,25.2021,5.63667,0.0695886,-1.96679,-11.4821,-29.978,20.3675,-29.2675,28.6229,29.8462,13.35,24.1546,3.64424,9.8664e+08,1.79349,5.50122e+08,
4,11,000110011011000001110111001110111001100111100110101111000011101110000100010010000100100010000000100001010110100011101001010010110100001010010100010100011110010011111011111101100111101111011001000110001111110100110000101111110101110000100110000000110000000010010111011110011010011110000000000000000111101011011100000000110010011111010000111111111101010101110001111011100111000011000111110001,-23.9788,-26.5132,25.876,27.0407,15.8772,-27.9929,-25.7514,-29.0258,-5.4096,-20.2942,-27.5827,-20.4041,-11.3136,25.539,27.7219,16.8587,-18.5801,25.2021,5.63667,0.0695886,-1.96679,-11.4821,-29.978,20.3675,-29.2675,28.6229,29.8462,13.35,24.1546,3.64424,9.7883e+08,1.77918,5.50159e+08,
5,11,000110011011000001110111001110111001100111100110101111000011101110000100010010000100100010000000100001010110100011101001010010110000001010010100010100011110010011111011111101100111101111011001000110001111110100110000101111110101110000100110000000110000000010010111011110011010011110000000000000000111101011011100000000110010011111010000111111111101010101110001111011100111000011000111110001,-23.9788,-26.5132,25.876,27.0407,15.8772,-27.9929,-25.7514,-29.0258,-5.4096,-20.3015,-27.5827,-20.4041,-11.3136,25.539,27.7219,16.8587,-18.5801,25.2021,5.63667,0.0695886,-1.96679,-11.4821,-29.978,20.3675,-29.2675,28.6229,29.8462,13.35,24.1546,3.64424,9.78856e+08,1.76805,5.53635e+08,
6,11,000110011011000001110111001110111001100111100110101111000011101110000100010010000100100010000000100001010110100011101001010010110000001010010100010100011110010011111011111101100111101111011001000110001111100100110000101111110101110000100110000000110000000010010111011110011010011110000000000000000111101011011100000000110010011111010000111111111101010101110001111011100111000011000111110001,-23.9788,-26.5132,25.876,27.0407,15.8772,-27.9929,-25.7514,-29.0258,-5.4096,-20.3015,-27.5827,-20.4041,-11.3136,25.539,27.7219,16.8294,-18.5801,25.2021,5.63667,0.0695886,-1.96679,-11.4821,-29.978,20.3675,-29.2675,28.6229,29.8462,13.35,24.1546,3.64424,9.78805e+08,1.7431,5.61533e+08,
7,11,000110011011000001110111001110111001100111100110101111000011101110000100010010000100100010000000100001010110100011101001010010110000001010010100010100011110010011111011111101100111101111011001000110001111100100110000101111110101110000100110000000110000000010010111011110011010011110000000000000000101101011011100000000110010011111010000111111111101010101110001111011100111000011000111110001,-23.9788,-26.5132,25.876,27.0407,15.8772,-27.9929,-25.7514,-29.0258,-5.4096,-20.3015,-27.5827,-20.4041,-11.3136,25.539,27.7219,16.8294,-18.5801,25.2021,5.63667,0.0695886,-1.96679,-11.4821,-29.9853,20.3675,-29.2675,28.6229,29.8462,13.35,24.1546,3.64424,9.78888e+08,1.75653,5.57284e+08,
8,11,000110011011000001110111001110111001100111000110101111000011101110000100010010000100100010000000100001010110100011101001010010110000001010010100010100011110010011111011111101100111101111011001000110001111100100110000101111110101110000100110000000110000000010010111011110011010011110000000000000000101101011011100000000110010011111010000111111111101010101110001111011100111000011000111110001,-23.9788,-26.5132,25.876,23.2902,15.8772,-27.9929,-25.7514,-29.0258,-5.4096,-20.3015,-27.5827,-20.4041,-11.3136,25.539,27.7219,16.8294,-18.5801,25.2021,5.63667,0.0695886,-1.96679,-11.4821,-29.9853,20.3675,-29.2675,28.6229,29.8462,13.35,24.1546,3.64424,9.56292e+08,1.68567,5.67308e+08,
9,11,000110011011000001110111001110111001100111000110101111000011101110000100010010000100100010000000100001010110100011101001010010110000001010010100010100011110010011111011111101100111101111011001000110001111100100110000101111110101110000101110000000110000000010010111011110011010011110000000000000000101101011011100000000110010011111010000111111111101010101110001111011100111000011000111110001,-23.9788,-26.5132,25.876,23.2902,15.8772,-27.9929,-25.7514,-29.0258,-5.4096,-20.3015,-27.5827,-20.4041,-11.3136,25.539,27.7219,16.8294,-18.5801,25.2021,13.1376,0.0695886,-1.96679,-11.4821,-29.9853,20.3675,-29.2675,28.6229,29.8462,13.35,24.1546,3.64424,9.5874e+08,1.72964,5.54299e+08,
