generacion, id, cromosoma, valor 1,valor 2,valor 3,valor 4,valor 5,valor 6,valor 7,valor 8,valor 9,valor 10,valor 11,valor 12,valor 13,valor 14,valor 15,valor 16,valor 17,valor 18,valor 19,valor 20,valor 21,valor 22,valor 23,valor 24,valor 25,valor 26,valor 27,valor 28,valor 29,valor 30,aptitud_individuo, valor_esperado, promedio_generacion
0,60,010100011010000101000001011001011100110101110000011111011111110000111111100000110010110011111000110000111011011000101000111000010011011110100000111101110000000110100100100000011100010000010100101111010101011111110110010110000101000111111000000100110110111010101111011010001000100100110100011010011100010001110010111111010010001010111011010000110101101100000011111110011000111010101100000001,-10.8668,-20.5872,5.4389,13.1815,22.4478,-0.230741,17.6352,16.4339,12.6981,-23.4074,22.1548,-1.05115,-23.8396,-29.1723,-28.7914,25.0189,27.7439,-27.6047,22.5723,12.9691,27.7878,-25.6855,-23.803,-21.664,29.3334,-9.51166,-26.8575,0.465145,5.84178,-9.36516,7.70794e+08,1.59841,4.82227e+08,
1,60,010100011010000101000001011001011100110100110000011111011111110000111111100000110010110011111000110000111011011000101000111000010011011110100000111101110000000110100100100000011100010000010100101111010101011111110110010110000101000111111000000100110110111010101111011010001000100100110100011010011100010001110010111111010010001010111011010000110101101100000011111110011000111010101100000001,-10.8668,-20.5872,5.4389,5.68062,22.4478,-0.230741,17.6352,16.4339,12.6981,-23.4074,22.1548,-1.05115,-23.8396,-29.1723,-28.7914,25.0189,27.7439,-27.6047,22.5723,12.9691,27.7878,-25.6855,-23.803,-21.664,29.3334,-9.51166,-26.8575,0.465145,5.84178,-9.36516,7.68313e+08,1.51698,5.06474e+08,
2,52,100110111100100101010100000000011101101011111000011011010101101011011110111000000000010000100001010001110011000110001111001000000100010001011100000100111110101011001111011100000010110101111110010001010011011110111110011000100000111101000100110000000101110110001111110111010011010001010100000001000000100110111000110011101111111110001101101011001111001110001110110000000010000011001001101000,6.51569,-20.0378,-28.2639,-0.890001,20.0818,14.4781,-29.7583,-27.6047,-18.3897,23.4513,-25.9126,-27.6706,10.5372,22.587,-7.5998,-20.221,14.6246,-14.5513,-25.5463,-19.0416,29.4946,-5.4682,-29.7656,-11.7751,18.5142,26.6524,12.1414,16.7342,-29.5239,4.51593,8.17813e+08,1.58789,5.15031e+08,
3,52,100110111100100101010100000000011101101011111000011011010101101011011110111000000000010000100001010001110011000110001111001000000100010001011100000100111110101011001111011100000010110101111110010001010011011110111110011000100000111101000100110000000101110110001111110111010011010001010100000001000000100110111000110010101111111110001101101011001111001110001110110000000010000011001001101000,6.51569,-20.0378,-28.2639,-0.890001,20.0818,14.4781,-29.7583,-27.6047,-18.3897,23.4513,-25.9126,-27.6706,10.5372,22.587,-7.5998,-20.221,14.6246,-14.5513,-25.5463,-19.0416,29.4946,-5.4682,-29.7656,-11.7751,17.5766,26.6524,12.1414,16.7342,-29.5239,4.51593,8.15794e+08,1.53219,5.32435e+08,
4,52,100110111100100101010100000000011101101011111000011011010101101011011110111000000000010000100001010001110011000110001111001000000100010001011100000100111010101011001111011100000010110101111110010001010011011110111110011000100000111101000100110000000101110110001111110111010011010001010100000001000000100110111000110010101111111110001101101011001111001110001110110000000010000011001001101000,6.51569,-20.0378,-28.2639,-0.890001,20.0818,14.4781,-29.7583,-27.6047,-18.3897,23.4513,-25.9126,-27.6999,10.5372,22.587,-7.5998,-20.221,14.6246,-14.5513,-25.5463,-19.0416,29.4946,-5.4682,-29.7656,-11.7751,17.5766,26.6524,12.1414,16.7342,-29.5239,4.51593,8.16056e+08,1.48188,5.50689e+08,
5,52,100110111100100101010100000000011101101011111000011011010101101011011110111000000000010000100001010001110011000110001111001000000100010001011100000100111010101011001111011100000010110101111110010001010001011110111110011000100000111101000100110000000101110110001111110111010011010001010100000001000000100110111000110010101111111110001101101011001111001110001110110000000010000011001001101000,6.51569,-20.0378,-28.2639,-0.890001,20.0818,14.4781,-29.7583,-27.6047,-18.3897,23.4513,-25.9126,-27.6999,10.5372,22.587,-7.5998,-20.4554,14.6246,-14.5513,-25.5463,-19.0416,29.4946,-5.4682,-29.7656,-11.7751,17.5766,26.6524,12.1414,16.7342,-29.5239,4.51593,8.16902e+08,1.51895,5.37808e+08,
6,52,100110111100100101010100000000011101101011111000011011010101101011011110111000000000010000100001010001110011000110001111001000000100010001011100000100111010101011001111011100000010110101111110010001010001011110111110011000100000111101000100110000000101110110001111110111010011010001010100000001000000100110111000110010101111111110001101101011001111001110001110110000000010000011001001111000,6.51569,-20.0378,-28.2639,-0.890001,20.0818,14.4781,-29.7583,-27.6047,-18.3897,23.4513,-25.9126,-27.6999,10.5372,22.587,-7.5998,-20.4554,14.6246,-14.5513,-25.5463,-19.0416,29.4946,-5.4682,-29.7656,-11.7751,17.5766,26.6524,12.1414,16.7342,-29.5239,4.63313,8.16905e+08,1.53559,5.31981e+08,
7,60,010000011010000101000001011001011100110100110000011111011111100100111111100000110010110011111000110000111011011000101000111000010011011110100000111101110000000110100100100000010100010000010100101111010101011111110110010110000101000111111000000101110110011010101111011010001000100100110100011010011100010001110010111111010010001010111011010000110101101100000011111110011000111010101100000001,-14.6173,-20.5872,5.4389,5.68062,22.4039,-0.230741,17.6352,16.4339,12.6981,-23.4074,22.1548,-1.05115,-23.8396,-29.4067,-28.7914,25.0189,27.7439,-27.6047,22.587,12.0315,27.7878,-25.6855,-23.803,-21.664,29.3334,-9.51166,-26.8575,0.465145,5.84178,-9.36516,7.73552e+08,1.43666,5.38438e+08,
8,49,111110011100100000000010010010001101011111001110110010101000100011111001001011001000101011100010001110010111110000000011101010010000100110011000111010010001011101011100100001011110000000101101101111111101110011011001000110111000011101111010010100110100001100101000101111101110101100100011000000011100001111010111110110011001000001100011011101111111100010110000010100011111000110100110001111,28.5496,-29.9341,-21.7153,24.2351,9.50433,26.8063,-21.8618,-25.832,-0.933952,-2.54548,-21.0048,-2.68465,-2.39165,-27.2458,-27.3263,29.7436,20.8876,-3.53437,24.682,7.87083,2.79453,20.221,15.108,-22.7994,20.9974,-27.0919,22.4771,-9.33586,-22.7115,-12.0754,7.68472e+08,1.41859,5.41713e+08,
9,68,100111000000101000011111000101110100100101000111010100011010010010000100011101111001000000000001011101110010000101010001010100000011100000110000110110001111111010011100100001001001100010100011110100011111001100011110011000110010111000110111100110000100110011110010101001101000000000001111101010111010001010101000010011000011100110111101001100101110100111111101010000110100011110001010001101,6.57429,-14.0899,-8.17116,8.36162,-23.8396,-27.9123,23.444,-27.2531,-22.1914,-20.155,22.6822,-4.57453,24.7992,-27.8464,-20.4041,3.65889,-22.88,-6.14943,22.1255,-20.9828,-20.0598,-29.978,25.0629,-25.0189,-12.134,-16.9613,17.7304,29.685,-17.7011,-25.2167,7.81311e+08,1.41413,5.52503e+08,
10,46,110111001000100000110110000000010011111111010001001100001000100011011000000101110101000011100100100111100001010010101111111010101010101111111110001011000001010001110100110100010110010101111110110000000000100111111101111010000001111110100000101100011001001001010110100100011111111110011100110000011101110011001110100001100110111001000001000001100010001011101000101010001100101110000100100100,21.6933,-28.4178,-28.8353,24.5208,-28.0002,11.2917,19.7448,-21.3417,-25.1581,29.3774,11.2477,-24.8358,-13.2914,8.15651,-7.5705,-29.9341,29.5165,-29.077,0.648273,17.1518,-5.36565,29.8242,-18.6461,24.0154,1.50531,16.91,-24.2498,-2.73593,2.98498,-27.8611,9.2617e+08,1.65487,5.59662e+08,
11,46,110111001000100000100110000000010011111111010001001100001000100011011000000101110101000011100100100111100001010010101111111010101010101111111110001011000001010001110100110100010110010101111110110000000000100111111101111010000001111110100000101100011001001001010110100100011111111110011100110000011101110011001110100001100110111001000001000001100010001011101000101010001100101110000100100100,21.6933,-28.8866,-28.8353,24.5208,-28.0002,11.2917,19.7448,-21.3417,-25.1581,29.3774,11.2477,-24.8358,-13.2914,8.15651,-7.5705,-29.9341,29.5165,-29.077,0.648273,17.1518,-5.36565,29.8242,-18.6461,24.0154,1.50531,16.91,-24.2498,-2.73593,2.98498,-27.8611,9.30809e+08,1.63782,5.68323e+08,
12,46,110111001000100000100110000000010011111111010001001100001000100011011000000101110101000011100100100111100001010010101111111010101010101111111110001011000001010001110100110100010110010101111110110000100000100111111101111010000001111110100000101100011001001001010110100100011111111110011100110000011101110011001110100001100110111001000001000001100010001011101000101010001100101110000100100100,21.6933,-28.8866,-28.8353,24.5208,-28.0002,11.2917,19.7448,-21.3417,-25.1581,29.3774,11.2477,-24.8358,-13.2914,8.15651,-7.5705,-26.1836,29.5165,-29.077,0.648273,17.1518,-5.36565,29.8242,-18.6461,24.0154,1.50531,16.91,-24.2498,-2.73593,2.98498,-27.8611,8.95769e+08,1.56886,5.70967e+08,
13,46,110111001000100000100110000000010011111111010001001100001000100011011000000101110101000011100100100111100001010010101111111010101010101111111111001011000001010001110100110100010110010101111110110000100000100111111101111010000001111110100000101100011001001001010110100100011111111110011100110000011101110011001110100001100110111001000001000001100010001011101000101010001100101110000100100100,21.6933,-28.8866,-28.8353,24.5208,-28.0002,11.2917,19.7448,-21.3417,-25.1581,29.3774,11.2477,5.16787,-13.2914,8.15651,-7.5705,-26.1836,29.5165,-29.077,0.648273,17.1518,-5.36565,29.8242,-18.6461,24.0154,1.50531,16.91,-24.2498,-2.73593,2.98498,-27.8611,8.54767e+08,1.52961,5.58814e+08,
14,46,110111001000100000100110000000010011111111010001001100001000100011011000000101110101000011100100100111100001010010101111111010101010101111111111001011001001010001110100110100010110010101111110110000100000100111111101111010000001111110100000101100011001001001010110100100011111111110011100110000011101110011001110100001100110111001000001000001100010001011101000101010001100101110000100100100,21.6933,-28.8866,-28.8353,24.5208,-28.0002,11.2917,19.7448,-21.3417,-25.1581,29.3774,11.2477,5.22647,-13.2914,8.15651,-7.5705,-26.1836,29.5165,-29.077,0.648273,17.1518,-5.36565,29.8242,-18.6461,24.0154,1.50531,16.91,-24.2498,-2.73593,2.98498,-27.8611,8.54769e+08,1.51217,5.65258e+08,
15,46,110111001000100000100110000000010011111111010001001100001000100011011000000101110101000011100100100111100001010010101111111010101010101111111111001011001001010001110100110100010110010101111110110000100000100111111101111010000001111110100000101100011001001001010110100100011111111110011100110000011101110011001110110001100110111001000001000001100010001011101000101010001100101110000100100100,21.6933,-28.8866,-28.8353,24.5208,-28.0002,11.2917,19.7448,-21.3417,-25.1581,29.3774,11.2477,5.22647,-13.2914,8.15651,-7.5705,-26.1836,29.5165,-29.077,0.648273,17.1518,-5.36565,29.8242,-18.6461,24.0154,16.5071,16.91,-24.2498,-2.73593,2.98498,-27.8611,8.61271e+08,1.50703,5.71501e+08,
16,66,111011110001100010010111001111000101001101001011100111100111011111101100100110110100111001111111000100000100101011100010010001111100001100010000110010110110011010001100100001001001001111001100001000010001100010100010000100100011101110010100001001001100001010001001101011000000110001011011110011000111000001000111000001011001111011101111000100100011100000000001001011101110001111111000011011,26.0444,-25.5756,26.5572,8.85972,24.2571,20.9095,19.5983,28.2493,-12.449,-12.8959,-27.1286,-6.16408,-5.4389,-27.8611,26.9674,-27.949,7.98804,-13.2548,-11.1159,-7.20425,6.27396,-24.2132,26.9821,0.523746,-28.6888,22.0083,-12.9178,-29.8681,25.8393,26.4546,8.59359e+08,1.48402,5.79077e+08,
17,66,111011110001100010010111001111000101001101001011100111100111011111101100100110110100111001111111000100000100101011100010010001111100001100010000110010110110011010001100100001001001001111001100001000010000100010100010000100100011101110010100001001001100001010001001101011000000110001011011110011000111000001000111000001011001111011101111000100100011100000000001001011101110001111111000011011,26.0444,-25.5756,26.5572,8.85972,24.2571,20.9095,19.5983,28.2493,-12.449,-12.8959,-27.1286,-6.16408,-5.4389,-27.8611,26.9674,-28.0662,7.98804,-13.2548,-11.1159,-7.20425,6.27396,-24.2132,26.9821,0.523746,-28.6888,22.0083,-12.9178,-29.8681,25.8393,26.4546,8.60444e+08,1.48076,5.81082e+08,
